link,missing_rate,method_type,method,rmse,nrmse,r2,mape
pb-ro,0.2,baseline,ForwardFill,49.62,5.53,-0.21040824131539226,2.63
pb-ro,0.2,baseline,BackwardFill,70.85,7.9,-1.4673332236501118,3.11
pb-ro,0.2,baseline,RollingMean,53.45,5.96,-0.4044494197337951,2.72
pb-ro,0.2,baseline,LinearInterpolation,53.15,5.93,-0.3886437154242084,2.67
pb-ro,0.2,stacking,StackingRegressor,16.47,1.85,0.8794,1.308
pb-ro,0.25,baseline,Mean,41.39,4.61,-0.008808034885950722,2.44
pb-ro,0.25,baseline,Median,41.33,4.61,-0.006029398692474874,2.34
pb-ro,0.25,baseline,KNNImputer,41.39,4.61,-0.008808034885950722,2.44
pb-ro,0.25,baseline,ForwardFill,45.54,5.08,-0.2216474885976536,2.44
pb-ro,0.25,baseline,BackwardFill,64.31,7.17,-1.4353998493423505,2.78
pb-ro,0.25,baseline,RollingMean,48.73,5.43,-0.3987976598040719,2.51
pb-ro,0.25,baseline,LinearInterpolation,48.44,5.4,-0.38175037581210014,2.43
pb-ro,0.25,stacking,StackingRegressor,17.365,1.9425,0.8999,1.305
pb-ro,0.3,baseline,Mean,40.86,4.55,-0.01635088610132618,2.45
pb-ro,0.3,baseline,Median,40.58,4.52,-0.002581271833876686,2.29
pb-ro,0.3,baseline,KNNImputer,40.86,4.55,-0.01635088610132618,2.45
pb-ro,0.3,baseline,ForwardFill,56.65,6.31,-0.9539617339803377,2.59
pb-ro,0.3,baseline,BackwardFill,64.57,7.19,-1.538220785322614,2.87
pb-ro,0.3,baseline,RollingMean,50.95,5.67,-0.5806064073086425,2.58
pb-ro,0.3,baseline,LinearInterpolation,51.6,5.75,-0.6209938845330731,2.55
pb-ro,0.3,stacking,StackingRegressor,20.6667,2.3067,0.8149,1.6233
pb-ro,0.35,baseline,Mean,54.47,6.08,-0.0006535891790242498,3.25
pb-ro,0.35,baseline,Median,54.65,6.1,-0.007549605554092675,3.15
pb-ro,0.35,baseline,KNNImputer,54.47,6.08,-0.0006535891790242498,3.25
pb-ro,0.35,baseline,ForwardFill,71.38,7.97,-0.7188141236934642,3.69
pb-ro,0.35,baseline,BackwardFill,73.22,8.18,-0.8081786475642172,3.8
pb-ro,0.35,baseline,RollingMean,71.73,8.01,-0.7357613013392696,3.75
pb-ro,0.35,baseline,LinearInterpolation,64.65,7.22,-0.4099828619157899,3.51
pb-ro,0.35,stacking,StackingRegressor,20.6667,2.3067,0.8149,1.6233
pb-ro,0.4,baseline,Mean,63.78,7.14,-0.0004315081891896888,4.69
pb-ro,0.4,baseline,Median,64.09,7.17,-0.010335702099769195,4.64
pb-ro,0.4,baseline,KNNImputer,63.78,7.14,-0.0004315081891896888,4.69
pb-ro,0.4,baseline,ForwardFill,79.58,8.91,-0.557654611205396,5.3
pb-ro,0.4,baseline,BackwardFill,76.54,8.56,-0.4406990304399898,4.78
pb-ro,0.4,baseline,RollingMean,80.18,8.97,-0.5810854839027948,5.34
pb-ro,0.4,baseline,LinearInterpolation,69.59,7.79,-0.19122297682067657,4.74
pb-ro,0.4,stacking,StackingRegressor,20.6667,2.3067,0.8149,1.6233
pb-ro,0.45,baseline,Mean,60.8,6.8,-3.9548870957695215e-05,4.41
pb-ro,0.45,baseline,Median,61.01,6.82,-0.006872565083302806,4.33
pb-ro,0.45,baseline,KNNImputer,60.8,6.8,-3.9548870957695215e-05,4.41
pb-ro,0.45,baseline,ForwardFill,75.93,8.49,-0.559676613123115,4.92
pb-ro,0.45,baseline,BackwardFill,73.29,8.19,-0.4528857669890618,4.46
pb-ro,0.45,baseline,RollingMean,76.63,8.57,-0.5885125492997734,4.97
pb-ro,0.45,baseline,LinearInterpolation,66.65,7.45,-0.20160072125228123,4.4
pb-ro,0.45,stacking,StackingRegressor,20.6667,2.3067,0.8149,1.6233
pb-ro,0.5,baseline,Mean,57.99,6.48,-0.001076681145991909,4.16
pb-ro,0.5,baseline,Median,58.11,6.49,-0.005267956348242286,4.04
pb-ro,0.5,baseline,KNNImputer,57.99,6.48,-0.001076681145991909,4.16
pb-ro,0.5,baseline,ForwardFill,72.64,8.11,-0.5708848987043926,4.64
pb-ro,0.5,baseline,BackwardFill,74.13,8.28,-0.6360721559589209,4.48
pb-ro,0.5,baseline,RollingMean,74.24,8.29,-0.6407056383543763,4.75
pb-ro,0.5,baseline,LinearInterpolation,64.96,7.26,-0.25635547475737286,4.28
pb-ro,0.5,stacking,StackingRegressor,20.6667,2.3067,0.8149,1.6233
pb-rr,0.2,baseline,Mean,217.54,33.03,-0.001063349138649361,88.82
pb-rr,0.2,baseline,Median,220.73,33.52,-0.03061108392663292,93.7
pb-rr,0.2,baseline,KNNImputer,217.54,33.03,-0.001063349138649361,88.82
pb-rr,0.2,baseline,ForwardFill,279.5,42.44,-0.6525285657829099,94.21
pb-rr,0.2,baseline,BackwardFill,284.07,43.13,-0.7070578087275476,91.56
pb-rr,0.2,baseline,RollingMean,256.41,38.93,-0.3907830523432505,89.69
pb-rr,0.2,baseline,LinearInterpolation,240.55,36.53,-0.22405261457707093,89.65
pb-rr,0.2,stacking,StackingRegressor,53.782,8.274,0.9356,25.744
pb-rr,0.25,baseline,Mean,214.4,32.8,-1.7320935629783207e-05,80.14
pb-rr,0.25,baseline,Median,219.61,33.6,-0.04915467253332073,85.03
pb-rr,0.25,baseline,KNNImputer,214.4,32.8,-1.7320935629783207e-05,80.14
pb-rr,0.25,baseline,ForwardFill,276.76,42.35,-0.666327404433553,84.88
pb-rr,0.25,baseline,BackwardFill,279.19,42.72,-0.695683232447962,82.96
pb-rr,0.25,baseline,RollingMean,257.25,39.36,-0.4396304006108305,81.16
pb-rr,0.25,baseline,LinearInterpolation,239.36,36.62,-0.24634729351275175,79.97
pb-rr,0.25,stacking,StackingRegressor,59.8625,9.185,0.9192,22.2075
pb-rr,0.3,baseline,Mean,217.12,33.36,-0.00017520032209872305,78.42
pb-rr,0.3,baseline,Median,222.1,34.12,-0.046585618396217665,82.73
pb-rr,0.3,baseline,KNNImputer,217.12,33.36,-0.00017520032209872305,78.42
pb-rr,0.3,baseline,ForwardFill,274.11,42.11,-0.5941610113079421,81.06
pb-rr,0.3,baseline,BackwardFill,293.47,45.09,-0.8272924942668751,82.41
pb-rr,0.3,baseline,RollingMean,264.33,40.61,-0.48238062394310366,81.97
pb-rr,0.3,baseline,LinearInterpolation,243.14,37.35,-0.25428470734507336,77.15
pb-rr,0.3,stacking,StackingRegressor,54.5133,8.51,0.939,17.1967
pb-rr,0.35,baseline,Mean,215.93,33.07,-1.5895456062509083e-09,73.44
pb-rr,0.35,baseline,Median,220.0,33.7,-0.03804876863231055,77.22
pb-rr,0.35,baseline,KNNImputer,215.93,33.07,-1.5895456062509083e-09,73.44
pb-rr,0.35,baseline,ForwardFill,275.4,42.18,-0.6266282610152609,76.83
pb-rr,0.35,baseline,BackwardFill,280.18,42.91,-0.6836039511697478,67.53
pb-rr,0.35,baseline,RollingMean,263.75,40.4,-0.49200430329273503,77.03
pb-rr,0.35,baseline,LinearInterpolation,239.98,36.76,-0.23515539600454338,70.34
pb-rr,0.35,stacking,StackingRegressor,54.5133,8.51,0.939,17.1967
pb-rr,0.4,baseline,Mean,212.52,32.57,-1.0381998618580468e-05,69.0
pb-rr,0.4,baseline,Median,216.89,33.24,-0.041587418699152945,72.67
pb-rr,0.4,baseline,KNNImputer,212.52,32.57,-1.0381998618580468e-05,69.0
pb-rr,0.4,baseline,ForwardFill,281.79,43.19,-0.758115360718904,75.34
pb-rr,0.4,baseline,BackwardFill,273.93,41.98,-0.6614468274528444,63.77
pb-rr,0.4,baseline,RollingMean,269.73,41.34,-0.6108323810049763,74.68
pb-rr,0.4,baseline,LinearInterpolation,237.35,36.38,-0.24734515358284992,67.12
pb-rr,0.4,stacking,StackingRegressor,54.5133,8.51,0.939,17.1967
pb-rr,0.45,baseline,Mean,212.56,32.5,-0.00010183095541327347,71.75
pb-rr,0.45,baseline,Median,216.35,33.08,-0.0360951228334756,75.53
pb-rr,0.45,baseline,KNNImputer,212.56,32.5,-0.00010183095541327347,71.75
pb-rr,0.45,baseline,ForwardFill,288.9,44.17,-0.847382329194577,79.77
pb-rr,0.45,baseline,BackwardFill,275.08,42.06,-0.6749012395689031,69.76
pb-rr,0.45,baseline,RollingMean,278.01,42.5,-0.7108073729944822,79.16
pb-rr,0.45,baseline,LinearInterpolation,242.51,37.08,-0.3017342364324247,72.64
pb-rr,0.45,stacking,StackingRegressor,54.5133,8.51,0.939,17.1967
pb-rr,0.5,baseline,Mean,214.56,32.96,-0.0003238867824761904,71.21
pb-rr,0.5,baseline,Median,220.31,33.84,-0.05461925104988041,75.48
pb-rr,0.5,baseline,KNNImputer,214.56,32.96,-0.0003238867824761904,71.21
pb-rr,0.5,baseline,ForwardFill,296.67,45.57,-0.9123417237855549,79.42
pb-rr,0.5,baseline,BackwardFill,272.55,41.87,-0.6141069164630719,68.95
pb-rr,0.5,baseline,RollingMean,288.06,44.25,-0.8030391087622433,79.11
pb-rr,0.5,baseline,LinearInterpolation,248.31,38.14,-0.33973360136341446,72.31
pb-rr,0.5,stacking,StackingRegressor,54.5133,8.51,0.939,17.1967
pb-rs,0.2,baseline,Mean,892.51,68.09,-0.03268631646847053,60.87
pb-rs,0.2,baseline,Median,960.22,73.26,-0.1953178593229148,16.04
pb-rs,0.2,baseline,KNNImputer,892.51,68.09,-0.03268631646847053,60.87
pb-rs,0.2,baseline,ForwardFill,464.56,35.44,0.7202133805129153,9.87
pb-rs,0.2,baseline,BackwardFill,501.88,38.29,0.673449872014524,10.42
pb-rs,0.2,baseline,RollingMean,430.69,32.86,0.7595192150327286,9.46
pb-rs,0.2,baseline,LinearInterpolation,423.92,32.34,0.7670188011829575,9.21
pb-rs,0.25,baseline,Mean,904.61,68.36,-0.029256679386613804,61.15
pb-rs,0.25,baseline,Median,977.51,73.87,-0.2018142030879433,16.04
pb-rs,0.25,baseline,KNNImputer,904.61,68.36,-0.029256679386613804,61.15
pb-rs,0.25,baseline,ForwardFill,450.21,34.02,0.7450649599820562,9.25
pb-rs,0.25,baseline,BackwardFill,477.42,36.08,0.7133201931106794,9.46
pb-rs,0.25,baseline,RollingMean,414.64,31.33,0.783758480732411,8.64
pb-rs,0.25,baseline,LinearInterpolation,411.69,31.11,0.7868241857843032,8.54
pb-rs,0.3,baseline,Mean,945.59,70.06,-0.017989478705852546,60.73
pb-rs,0.3,baseline,KNNImputer,945.59,70.06,-0.017989478705852546,60.73
pb-rs,0.3,baseline,ForwardFill,463.95,34.38,0.7549325213372672,9.46
pb-rs,0.3,baseline,BackwardFill,495.67,36.73,0.720275088069281,9.5
pb-rs,0.3,baseline,RollingMean,430.16,31.87,0.7893361337350647,9.06
pb-rs,0.3,baseline,LinearInterpolation,424.45,31.45,0.7948908660106727,8.63
pb-rs,0.3,stacking,StackingRegressor,552.2733,23.48,-0.4589,14.2467
pb-rs,0.35,baseline,Mean,942.85,69.98,-0.022225217481898873,61.32
pb-rs,0.35,baseline,KNNImputer,942.85,69.98,-0.022225217481898873,61.32
pb-rs,0.35,baseline,ForwardFill,500.8,37.17,0.7116034885376281,10.58
pb-rs,0.35,baseline,BackwardFill,516.35,38.32,0.6934187063203645,10.65
pb-rs,0.35,baseline,RollingMean,475.18,35.27,0.7403597044376264,10.35
pb-rs,0.35,baseline,LinearInterpolation,467.49,34.7,0.748693352940742,9.9
pb-rs,0.35,stacking,StackingRegressor,552.2733,23.48,-0.4589,14.2467
pb-rs,0.4,baseline,Mean,954.14,69.97,-0.01701728989425466,61.41
pb-rs,0.4,baseline,KNNImputer,954.14,69.97,-0.01701728989425466,61.41
pb-rs,0.4,baseline,ForwardFill,515.77,37.82,0.7028208965616098,10.5
pb-rs,0.4,baseline,BackwardFill,512.05,37.55,0.7070967137506542,10.14
pb-rs,0.4,baseline,RollingMean,489.47,35.89,0.7323591815643755,10.25
pb-rs,0.4,baseline,LinearInterpolation,467.09,34.25,0.7562680940798997,9.52
pb-rs,0.4,stacking,StackingRegressor,552.2733,23.48,-0.4589,14.2467
pb-rs,0.45,baseline,Mean,932.91,70.1,-0.04533942860638729,64.29
pb-rs,0.45,baseline,Median,999.22,75.09,-0.19923233396857287,15.52
pb-rs,0.45,baseline,KNNImputer,932.91,70.1,-0.04533942860638729,64.29
pb-rs,0.45,baseline,ForwardFill,511.41,38.43,0.6858661741154941,10.37
pb-rs,0.45,baseline,BackwardFill,514.84,38.69,0.6816309051484846,10.26
pb-rs,0.45,baseline,RollingMean,488.98,36.74,0.7128193699771476,10.19
pb-rs,0.45,baseline,LinearInterpolation,459.79,34.55,0.7460770379258235,9.43
pb-rs,0.45,stacking,StackingRegressor,552.2733,23.48,-0.4589,14.2467
pb-rs,0.5,baseline,Mean,955.58,70.06,-0.024381371031423127,63.07
pb-rs,0.5,baseline,KNNImputer,955.58,70.06,-0.024381371031423127,63.07
pb-rs,0.5,baseline,ForwardFill,524.02,38.42,0.6919521524558703,11.48
pb-rs,0.5,baseline,BackwardFill,559.59,41.02,0.6487100040364442,11.6
pb-rs,0.5,baseline,RollingMean,515.97,37.83,0.7013418675575356,11.44
pb-rs,0.5,baseline,LinearInterpolation,479.85,35.18,0.7416937707966661,10.39
pb-rs,0.5,stacking,StackingRegressor,552.2733,23.48,-0.4589,14.2467
sp-pb,0.2,baseline,Mean,11.28,1.19,-0.018099390817839955,0.57
sp-pb,0.2,baseline,Median,11.53,1.22,-0.06343356043874349,0.54
sp-pb,0.2,baseline,KNNImputer,11.28,1.19,-0.018099390817839955,0.57
sp-pb,0.2,baseline,ForwardFill,12.66,1.34,-0.2827653456744117,0.64
sp-pb,0.2,baseline,BackwardFill,13.03,1.38,-0.35985118941943894,0.63
sp-pb,0.2,baseline,RollingMean,12.17,1.29,-0.1846383380363532,0.62
sp-pb,0.2,baseline,LinearInterpolation,12.42,1.32,-0.23534400295707703,0.62
sp-pb,0.2,stacking,StackingRegressor,3.894,0.412,0.5191,0.274
sp-pb,0.25,baseline,Mean,10.15,1.07,-0.00913184130514888,0.51
sp-pb,0.25,baseline,Median,10.37,1.1,-0.05337173322914657,0.48
sp-pb,0.25,baseline,KNNImputer,10.15,1.07,-0.00913184130514888,0.51
sp-pb,0.25,baseline,ForwardFill,11.57,1.23,-0.31196564512080505,0.6
sp-pb,0.25,baseline,BackwardFill,13.87,1.47,-0.8837275380356684,0.62
sp-pb,0.25,baseline,RollingMean,10.95,1.16,-0.1747220365535287,0.56
sp-pb,0.25,baseline,LinearInterpolation,11.61,1.23,-0.3197636633154699,0.57
sp-pb,0.25,stacking,StackingRegressor,6.835,0.7225,-0.3833,0.355
sp-pb,0.3,baseline,Mean,13.4,1.42,-0.016918762412088784,0.61
sp-pb,0.3,baseline,Median,13.58,1.44,-0.04515434516210215,0.6
sp-pb,0.3,baseline,KNNImputer,13.4,1.42,-0.016918762412088784,0.61
sp-pb,0.3,baseline,ForwardFill,14.52,1.54,-0.1938327191735414,0.7
sp-pb,0.3,baseline,BackwardFill,16.1,1.71,-0.46834327725833136,0.73
sp-pb,0.3,baseline,RollingMean,14.13,1.5,-0.13083311813101606,0.67
sp-pb,0.3,baseline,LinearInterpolation,14.51,1.54,-0.19177314750451702,0.69
sp-pb,0.3,stacking,StackingRegressor,3.3633,0.3567,0.6625,0.2167
sp-pb,0.35,baseline,Mean,12.44,1.32,-0.007347150027908311,0.57
sp-pb,0.35,baseline,Median,12.6,1.33,-0.03364281717075368,0.55
sp-pb,0.35,baseline,KNNImputer,12.44,1.32,-0.007347150027908311,0.57
sp-pb,0.35,baseline,ForwardFill,13.81,1.46,-0.2415277938859557,0.68
sp-pb,0.35,baseline,BackwardFill,14.98,1.59,-0.4620103470901784,0.69
sp-pb,0.35,baseline,RollingMean,13.41,1.42,-0.17049636042404992,0.64
sp-pb,0.35,baseline,LinearInterpolation,13.48,1.43,-0.18405175454676415,0.63
sp-pb,0.35,stacking,StackingRegressor,3.3633,0.3567,0.6625,0.2167
sp-pb,0.4,baseline,Mean,11.72,1.24,-0.0070550788311194434,0.54
sp-pb,0.4,baseline,Median,11.89,1.26,-0.03722744968988789,0.52
sp-pb,0.4,baseline,KNNImputer,11.72,1.24,-0.0070550788311194434,0.54
sp-pb,0.4,baseline,ForwardFill,13.05,1.38,-0.2484657655739766,0.64
sp-pb,0.4,baseline,BackwardFill,14.27,1.51,-0.49201172112858194,0.66
sp-pb,0.4,baseline,RollingMean,12.67,1.34,-0.17712076396554166,0.6
sp-pb,0.4,baseline,LinearInterpolation,12.77,1.35,-0.19555939544219836,0.6
sp-pb,0.4,stacking,StackingRegressor,3.3633,0.3567,0.6625,0.2167
sp-pb,0.45,baseline,Mean,11.08,1.17,-0.0024005148290087153,0.52
sp-pb,0.45,baseline,Median,11.23,1.19,-0.029739681962482445,0.49
sp-pb,0.45,baseline,KNNImputer,11.08,1.17,-0.0024005148290087153,0.52
sp-pb,0.45,baseline,ForwardFill,12.41,1.31,-0.25907447919918924,0.62
sp-pb,0.45,baseline,BackwardFill,13.47,1.42,-0.4817372373786688,0.62
sp-pb,0.45,baseline,RollingMean,12.03,1.27,-0.18285768850780992,0.58
sp-pb,0.45,baseline,LinearInterpolation,12.1,1.28,-0.19655155654075696,0.57
sp-pb,0.45,stacking,StackingRegressor,3.3633,0.3567,0.6625,0.2167
sp-pb,0.5,baseline,Mean,10.67,1.13,-0.0002424595716257194,0.52
sp-pb,0.5,baseline,Median,10.75,1.14,-0.01527464122746136,0.48
sp-pb,0.5,baseline,KNNImputer,10.67,1.13,-0.0002424595716257194,0.52
sp-pb,0.5,baseline,ForwardFill,11.79,1.25,-0.22311723488559854,0.57
sp-pb,0.5,baseline,BackwardFill,12.77,1.35,-0.4343056729359478,0.57
sp-pb,0.5,baseline,RollingMean,11.5,1.22,-0.16279473499419472,0.55
sp-pb,0.5,baseline,LinearInterpolation,11.49,1.22,-0.16154144194224052,0.53
sp-pb,0.5,stacking,StackingRegressor,3.3633,0.3567,0.6625,0.2167
to-pb,0.2,baseline,Mean,61.04,6.36,-6.989815992675119e-07,2.96
to-pb,0.2,baseline,Median,61.78,6.44,-0.02440129960013082,2.62
to-pb,0.2,baseline,KNNImputer,61.04,6.36,-6.989815992675119e-07,2.96
to-pb,0.2,baseline,ForwardFill,80.69,8.41,-0.7475174950047603,3.29
to-pb,0.2,baseline,BackwardFill,74.82,7.8,-0.5024838995699588,3.06
to-pb,0.2,baseline,RollingMean,75.34,7.86,-0.523410432024414,3.12
to-pb,0.2,baseline,LinearInterpolation,64.74,6.75,-0.12498192190297508,3.02
to-pb,0.2,stacking,StackingRegressor,17.18,1.792,0.8026,0.802
to-pb,0.25,baseline,Mean,55.54,5.79,-0.00040014285369927016,2.7
to-pb,0.25,baseline,Median,56.2,5.86,-0.02448336554840913,2.33
to-pb,0.25,baseline,KNNImputer,55.54,5.79,-0.00040014285369927016,2.7
to-pb,0.25,baseline,ForwardFill,72.93,7.6,-0.7250655434170599,2.87
to-pb,0.25,baseline,BackwardFill,67.42,7.02,-0.47420274145453023,2.68
to-pb,0.25,baseline,RollingMean,68.2,7.1,-0.5082869282493272,2.74
to-pb,0.25,baseline,LinearInterpolation,58.91,6.14,-0.12530838421275248,2.67
to-pb,0.25,stacking,StackingRegressor,20.4275,2.125,0.6505,0.8625
to-pb,0.3,baseline,Mean,51.36,5.35,-0.001689181348852653,2.5
to-pb,0.3,baseline,Median,51.94,5.41,-0.024555206587905554,2.11
to-pb,0.3,baseline,KNNImputer,51.36,5.35,-0.001689181348852653,2.5
to-pb,0.3,baseline,ForwardFill,67.26,7.0,-0.7183170510774084,2.61
to-pb,0.3,baseline,BackwardFill,62.59,6.52,-0.4877266752339495,2.47
to-pb,0.3,baseline,RollingMean,62.97,6.56,-0.5061296606998766,2.5
to-pb,0.3,baseline,LinearInterpolation,54.52,5.68,-0.12894140781561392,2.43
to-pb,0.3,stacking,StackingRegressor,14.1167,1.4667,0.8382,0.69
to-pb,0.35,baseline,Mean,47.8,4.97,-0.0052381064578781444,2.33
to-pb,0.35,baseline,Median,48.26,5.02,-0.024933539437491437,1.9
to-pb,0.35,baseline,KNNImputer,47.8,4.97,-0.0052381064578781444,2.33
to-pb,0.35,baseline,ForwardFill,67.38,7.01,-0.9978691307056202,2.58
to-pb,0.35,baseline,BackwardFill,58.33,6.07,-0.49691543992522624,2.24
to-pb,0.35,baseline,RollingMean,62.23,6.47,-0.7039050988344187,2.45
to-pb,0.35,baseline,LinearInterpolation,52.4,5.45,-0.20840110206182394,2.3
to-pb,0.35,stacking,StackingRegressor,14.1167,1.4667,0.8382,0.69
to-pb,0.4,baseline,Mean,60.41,6.3,-8.281305140678263e-05,2.93
to-pb,0.4,baseline,Median,61.14,6.37,-0.024430929508548527,2.58
to-pb,0.4,baseline,KNNImputer,60.41,6.3,-8.281305140678263e-05,2.93
to-pb,0.4,baseline,ForwardFill,63.26,6.59,-0.09689372730920986,2.52
to-pb,0.4,baseline,BackwardFill,73.93,7.71,-0.49818630790581064,3.03
to-pb,0.4,baseline,RollingMean,62.73,6.54,-0.07851162430634617,2.48
to-pb,0.4,baseline,LinearInterpolation,55.74,5.81,0.14849814956074348,2.55
to-pb,0.4,stacking,StackingRegressor,14.1167,1.4667,0.8382,0.69
to-pb,0.45,baseline,Mean,57.07,5.94,-0.0009661938130300918,2.76
to-pb,0.45,baseline,Median,57.74,6.01,-0.024444865501568547,2.37
to-pb,0.45,baseline,KNNImputer,57.07,5.94,-0.0009661938130300918,2.76
to-pb,0.45,baseline,ForwardFill,82.46,8.59,-1.0897454685027586,2.84
to-pb,0.45,baseline,BackwardFill,87.04,9.07,-1.3283718436516398,3.26
to-pb,0.45,baseline,RollingMean,83.05,8.65,-1.1197443366830444,2.84
to-pb,0.45,baseline,LinearInterpolation,66.42,6.92,-0.35551179523875187,2.73
to-pb,0.45,stacking,StackingRegressor,14.1167,1.4667,0.8382,0.69
to-pb,0.5,baseline,Mean,69.47,7.26,-0.002866805929676808,3.45
to-pb,0.5,baseline,Median,70.38,7.35,-0.029447328876543555,3.26
to-pb,0.5,baseline,KNNImputer,69.47,7.26,-0.002866805929676808,3.45
to-pb,0.5,baseline,ForwardFill,70.55,7.37,-0.03423608348205054,3.47
to-pb,0.5,baseline,BackwardFill,78.21,8.17,-0.2711404948837641,3.6
to-pb,0.5,baseline,RollingMean,69.69,7.28,-0.009334897902960382,3.4
to-pb,0.5,baseline,LinearInterpolation,69.4,7.25,-0.0007927425574454361,3.43
to-pb,0.5,stacking,StackingRegressor,14.1167,1.4667,0.8382,0.69
pi-pe,0.2,baseline,Mean,13.11,1.44,-0.00032712909372123455,0.83
pi-pe,0.2,baseline,Median,13.29,1.46,-0.028377942267268308,0.86
pi-pe,0.2,baseline,KNNImputer,13.11,1.44,-0.00032712909372123455,0.83
pi-pe,0.2,baseline,ForwardFill,22.13,2.42,-1.8498639310320306,1.43
pi-pe,0.2,baseline,BackwardFill,21.27,2.33,-1.6325416045963514,1.74
pi-pe,0.2,baseline,RollingMean,17.99,1.97,-0.8832743722628942,1.46
pi-pe,0.2,baseline,LinearInterpolation,17.74,1.94,-0.8317094022927665,1.41
pi-pe,0.2,stacking,StackingRegressor,9.735,1.0725,0.2297,0.865
pi-pe,0.25,baseline,Mean,11.83,1.29,-0.00982932638451195,0.74
pi-pe,0.25,baseline,Median,11.87,1.3,-0.016764811543192648,0.74
pi-pe,0.25,baseline,KNNImputer,11.83,1.29,-0.00982932638451195,0.74
pi-pe,0.25,baseline,ForwardFill,19.73,2.16,-1.810269245954712,1.27
pi-pe,0.25,baseline,BackwardFill,18.93,2.07,-1.5857972742011182,1.47
pi-pe,0.25,baseline,RollingMean,16.19,1.77,-0.8917699634594305,1.3
pi-pe,0.25,baseline,LinearInterpolation,15.72,1.72,-0.7851227867631372,1.17
pi-pe,0.25,stacking,StackingRegressor,6.97,0.7667,0.2747,0.59
pi-pe,0.3,baseline,Mean,11.51,1.26,-0.04579708083927292,0.76
pi-pe,0.3,baseline,Median,11.27,1.23,-0.0035271637152354263,0.71
pi-pe,0.3,baseline,KNNImputer,11.51,1.26,-0.04579708083927292,0.76
pi-pe,0.3,baseline,ForwardFill,24.13,2.64,-3.6010245280789466,1.72
pi-pe,0.3,baseline,BackwardFill,18.71,2.05,-1.764055401384328,1.45
pi-pe,0.3,baseline,RollingMean,19.15,2.09,-1.89569707430609,1.54
pi-pe,0.3,baseline,LinearInterpolation,18.48,2.02,-1.698340998535108,1.41
pi-pe,0.3,stacking,StackingRegressor,5.345,0.585,0.7426,0.49
pi-pe,0.35,baseline,Mean,11.93,1.31,-0.0007122752300916524,0.8
pi-pe,0.35,baseline,Median,12.22,1.34,-0.04887578798640346,0.82
pi-pe,0.35,baseline,KNNImputer,11.93,1.31,-0.0007122752300916524,0.8
pi-pe,0.35,baseline,ForwardFill,22.25,2.44,-2.480084328425742,1.54
pi-pe,0.35,baseline,BackwardFill,20.17,2.21,-1.859755158705784,1.52
pi-pe,0.35,baseline,RollingMean,21.29,2.33,-2.184028459140552,1.56
pi-pe,0.35,baseline,LinearInterpolation,16.92,1.85,-1.0115635281514677,1.38
pi-pe,0.35,stacking,StackingRegressor,5.345,0.585,0.7426,0.49
pi-pe,0.4,baseline,Mean,11.95,1.31,-0.018003572264314815,0.86
pi-pe,0.4,baseline,Median,11.93,1.31,-0.014544832278685194,0.83
pi-pe,0.4,baseline,KNNImputer,11.95,1.31,-0.018003572264314815,0.86
pi-pe,0.4,baseline,ForwardFill,21.53,2.36,-2.3060214976900637,1.55
pi-pe,0.4,baseline,BackwardFill,19.1,2.09,-1.6020065100282972,1.41
pi-pe,0.4,baseline,RollingMean,20.49,2.24,-1.9953420712495422,1.53
pi-pe,0.4,baseline,LinearInterpolation,16.4,1.79,-0.9175493705460849,1.35
pi-pe,0.4,stacking,StackingRegressor,5.345,0.585,0.7426,0.49
pi-pe,0.45,baseline,Mean,11.87,1.3,-0.07736545917325022,0.91
pi-pe,0.45,baseline,Median,11.44,1.25,-0.000651210258418855,0.8
pi-pe,0.45,baseline,KNNImputer,11.87,1.3,-0.07736545917325022,0.91
pi-pe,0.45,baseline,ForwardFill,22.86,2.5,-2.9962779443472485,1.57
pi-pe,0.45,baseline,BackwardFill,19.65,2.15,-1.9522968150980682,1.41
pi-pe,0.45,baseline,RollingMean,22.05,2.41,-2.7162865621484853,1.56
pi-pe,0.45,baseline,LinearInterpolation,16.88,1.85,-1.1794537928792401,1.37
pi-pe,0.45,stacking,StackingRegressor,5.345,0.585,0.7426,0.49
pi-pe,0.5,baseline,Mean,11.97,1.31,-0.16926244752084174,0.96
pi-pe,0.5,baseline,Median,11.08,1.21,-0.0005379585290983258,0.78
pi-pe,0.5,baseline,KNNImputer,11.97,1.31,-0.16926244752084174,0.96
pi-pe,0.5,baseline,ForwardFill,23.16,2.53,-3.374676909872025,1.67
pi-pe,0.5,baseline,BackwardFill,18.8,2.06,-1.8827598210469647,1.38
pi-pe,0.5,baseline,RollingMean,22.41,2.45,-3.0967427743791864,1.64
pi-pe,0.5,baseline,LinearInterpolation,17.07,1.87,-1.3775528045128769,1.42
pi-pe,0.5,stacking,StackingRegressor,5.345,0.585,0.7426,0.49
pe-ro,0.2,baseline,Mean,8.11,0.9,-0.05926031693362033,0.73
